x,y,z
1.185449e-001,1.497570e-002,3.357793e-001
1.180160e-001,1.869190e-002,3.357793e-001
1.173706e-001,2.238965e-002,3.357793e-001
1.166095e-001,2.606530e-002,3.357793e-001
1.157332e-001,2.971523e-002,3.357793e-001
1.147427e-001,3.333584e-002,3.357793e-001
1.136390e-001,3.692354e-002,3.357793e-001
1.124231e-001,4.047481e-002,3.357793e-001
1.110963e-001,4.398613e-002,3.357793e-001
1.096598e-001,4.745405e-002,3.357793e-001
1.081152e-001,5.087513e-002,3.357793e-001
1.064638e-001,5.424600e-002,3.357793e-001
1.047073e-001,5.756335e-002,3.357793e-001
1.028476e-001,6.082388e-002,3.357793e-001
1.008863e-001,6.402439e-002,3.357793e-001
9.882545e-002,6.716171e-002,3.357793e-001
9.666709e-002,7.023275e-002,3.357793e-001
9.441332e-002,7.323448e-002,3.357793e-001
9.206639e-002,7.616394e-002,3.357793e-001
8.962859e-002,7.901823e-002,3.357793e-001
8.710234e-002,8.179454e-002,3.357793e-001
8.449013e-002,8.449013e-002,3.357793e-001
8.179454e-002,8.710234e-002,3.357793e-001
7.901823e-002,8.962859e-002,3.357793e-001
7.616394e-002,9.206639e-002,3.357793e-001
7.323448e-002,9.441332e-002,3.357793e-001
7.023275e-002,9.666709e-002,3.357793e-001
6.716171e-002,9.882545e-002,3.357793e-001
6.402439e-002,1.008863e-001,3.357793e-001
6.082388e-002,1.028476e-001,3.357793e-001
5.756335e-002,1.047073e-001,3.357793e-001
5.424600e-002,1.064638e-001,3.357793e-001
5.087513e-002,1.081152e-001,3.357793e-001
4.745405e-002,1.096598e-001,3.357793e-001
4.398613e-002,1.110963e-001,3.357793e-001
4.047481e-002,1.124231e-001,3.357793e-001
3.692354e-002,1.136390e-001,3.357793e-001
3.333584e-002,1.147427e-001,3.357793e-001
2.971523e-002,1.157332e-001,3.357793e-001
2.606530e-002,1.166095e-001,3.357793e-001
2.238965e-002,1.173706e-001,3.357793e-001
1.869190e-002,1.180160e-001,3.357793e-001
1.497570e-002,1.185449e-001,3.357793e-001
1.124473e-002,1.189568e-001,3.357793e-001
7.502657e-003,1.192513e-001,3.357793e-001
3.753180e-003,1.194281e-001,3.357793e-001
1.175393e-001,0.000000e+000,3.362273e-001
1.174813e-001,3.691998e-003,3.362273e-001
1.173073e-001,7.380353e-003,3.362273e-001
1.170176e-001,1.106142e-002,3.362273e-001
1.166125e-001,1.473158e-002,3.362273e-001
1.160922e-001,1.838719e-002,3.362273e-001
1.154573e-001,2.202467e-002,3.362273e-001
1.147086e-001,2.564040e-002,3.362273e-001
1.138466e-001,2.923083e-002,3.362273e-001
1.128722e-001,3.279241e-002,3.362273e-001
1.117865e-001,3.632164e-002,3.362273e-001
1.105905e-001,3.981501e-002,3.362273e-001
1.092853e-001,4.326910e-002,3.362273e-001
1.078722e-001,4.668048e-002,3.362273e-001
1.063527e-001,5.004579e-002,3.362273e-001
1.047283e-001,5.336172e-002,3.362273e-001
1.030005e-001,5.662498e-002,3.362273e-001
1.011710e-001,5.983236e-002,3.362273e-001
9.924170e-002,6.298070e-002,3.362273e-001
9.721446e-002,6.606688e-002,3.362273e-001
9.509128e-002,6.908786e-002,3.362273e-001
9.287425e-002,7.204066e-002,3.362273e-001
9.056557e-002,7.492236e-002,3.362273e-001
8.816752e-002,7.773012e-002,3.362273e-001
8.568245e-002,8.046118e-002,3.362273e-001
8.311282e-002,8.311282e-002,3.362273e-001
8.046118e-002,8.568245e-002,3.362273e-001
7.773012e-002,8.816752e-002,3.362273e-001
7.492236e-002,9.056557e-002,3.362273e-001
7.204066e-002,9.287425e-002,3.362273e-001
6.908786e-002,9.509128e-002,3.362273e-001
6.606688e-002,9.721446e-002,3.362273e-001
6.298070e-002,9.924170e-002,3.362273e-001
5.983236e-002,1.011710e-001,3.362273e-001
5.662498e-002,1.030005e-001,3.362273e-001
5.336172e-002,1.047283e-001,3.362273e-001
5.004579e-002,1.063527e-001,3.362273e-001
4.668048e-002,1.078722e-001,3.362273e-001
4.326910e-002,1.092853e-001,3.362273e-001
3.981501e-002,1.105905e-001,3.362273e-001
3.632164e-002,1.117865e-001,3.362273e-001
3.279241e-002,1.128722e-001,3.362273e-001
2.923083e-002,1.138466e-001,3.362273e-001
2.564040e-002,1.147086e-001,3.362273e-001
2.202467e-002,1.154573e-001,3.362273e-001
1.838719e-002,1.160922e-001,3.362273e-001
1.473158e-002,1.166125e-001,3.362273e-001
1.106142e-002,1.170176e-001,3.362273e-001
7.380353e-003,1.173073e-001,3.362273e-001
3.691998e-003,1.174813e-001,3.362273e-001
1.155897e-001,0.000000e+000,3.366678e-001
1.155327e-001,3.630761e-003,3.366678e-001
1.153616e-001,7.257940e-003,3.366678e-001
1.150767e-001,1.087796e-002,3.366678e-001
1.146783e-001,1.448724e-002,3.366678e-001
1.141666e-001,1.808222e-002,3.366678e-001
1.135423e-001,2.165936e-002,3.366678e-001
1.128060e-001,2.521512e-002,3.366678e-001
1.119583e-001,2.874600e-002,3.366678e-001
1.110001e-001,3.224851e-002,3.366678e-001
1.099324e-001,3.571919e-002,3.366678e-001
1.087562e-001,3.915463e-002,3.366678e-001
1.074726e-001,4.255142e-002,3.366678e-001
1.060830e-001,4.590622e-002,3.366678e-001
1.045887e-001,4.921572e-002,3.366678e-001
1.029912e-001,5.247664e-002,3.366678e-001
1.012921e-001,5.568578e-002,3.366678e-001
9.949295e-002,5.883996e-002,3.366678e-001
9.759564e-002,6.193608e-002,3.366678e-001
9.560203e-002,6.497107e-002,3.366678e-001
9.351406e-002,6.794194e-002,3.366678e-001
9.133381e-002,7.084577e-002,3.366678e-001
8.906342e-002,7.367967e-002,3.366678e-001
8.670514e-002,7.644087e-002,3.366678e-001
8.426129e-002,7.912662e-002,3.366678e-001
8.173429e-002,8.173429e-002,3.366678e-001
7.912662e-002,8.426129e-002,3.366678e-001
7.644087e-002,8.670514e-002,3.366678e-001
7.367967e-002,8.906342e-002,3.366678e-001
7.084577e-002,9.133381e-002,3.366678e-001
6.794194e-002,9.351406e-002,3.366678e-001
6.497107e-002,9.560203e-002,3.366678e-001
6.193608e-002,9.759564e-002,3.366678e-001
5.883996e-002,9.949295e-002,3.366678e-001
5.568578e-002,1.012921e-001,3.366678e-001
5.247664e-002,1.029912e-001,3.366678e-001
4.921572e-002,1.045887e-001,3.366678e-001
4.590622e-002,1.060830e-001,3.366678e-001
4.255142e-002,1.074726e-001,3.366678e-001
3.915463e-002,1.087562e-001,3.366678e-001
3.571919e-002,1.099324e-001,3.366678e-001
3.224851e-002,1.110001e-001,3.366678e-001
2.874600e-002,1.119583e-001,3.366678e-001
2.521512e-002,1.128060e-001,3.366678e-001
2.165936e-002,1.135423e-001,3.366678e-001
1.808222e-002,1.141666e-001,3.366678e-001
1.448724e-002,1.146783e-001,3.366678e-001
1.087796e-002,1.150767e-001,3.366678e-001
7.257940e-003,1.153616e-001,3.366678e-001
3.630761e-003,1.155327e-001,3.366678e-001
1.136385e-001,0.000000e+000,3.371007e-001
1.135824e-001,3.569471e-003,3.371007e-001
1.134142e-001,7.135420e-003,3.371007e-001
1.131342e-001,1.069433e-002,3.371007e-001
1.127424e-001,1.424268e-002,3.371007e-001
1.122394e-001,1.777698e-002,3.371007e-001
1.116256e-001,2.129373e-002,3.371007e-001
1.109017e-001,2.478947e-002,3.371007e-001
1.100683e-001,2.826074e-002,3.371007e-001
1.091263e-001,3.170413e-002,3.371007e-001
1.080766e-001,3.511622e-002,3.371007e-001
1.069203e-001,3.849366e-002,3.371007e-001
1.056584e-001,4.183312e-002,3.371007e-001
1.042922e-001,4.513128e-002,3.371007e-001
1.028232e-001,4.838491e-002,3.371007e-001
1.012526e-001,5.159079e-002,3.371007e-001
9.958216e-002,5.474576e-002,3.371007e-001
9.781342e-002,5.784670e-002,3.371007e-001
9.594815e-002,6.089055e-002,3.371007e-001
9.398818e-002,6.387430e-002,3.371007e-001
9.193547e-002,6.679503e-002,3.371007e-001
8.979202e-002,6.964983e-002,3.371007e-001
8.755996e-002,7.243590e-002,3.371007e-001
8.524149e-002,7.515048e-002,3.371007e-001
8.283889e-002,7.779090e-002,3.371007e-001
8.035454e-002,8.035454e-002,3.371007e-001
7.779090e-002,8.283889e-002,3.371007e-001
7.515048e-002,8.524149e-002,3.371007e-001
7.243590e-002,8.755996e-002,3.371007e-001
6.964983e-002,8.979202e-002,3.371007e-001
6.679503e-002,9.193547e-002,3.371007e-001
6.387430e-002,9.398818e-002,3.371007e-001
6.089055e-002,9.594815e-002,3.371007e-001
5.784670e-002,9.781342e-002,3.371007e-001
5.474576e-002,9.958216e-002,3.371007e-001
5.159079e-002,1.012526e-001,3.371007e-001
4.838491e-002,1.028232e-001,3.371007e-001
4.513128e-002,1.042922e-001,3.371007e-001
4.183312e-002,1.056584e-001,3.371007e-001
3.849366e-002,1.069203e-001,3.371007e-001
3.511622e-002,1.080766e-001,3.371007e-001
3.170413e-002,1.091263e-001,3.371007e-001
2.826074e-002,1.100683e-001,3.371007e-001
2.478947e-002,1.109017e-001,3.371007e-001
2.129373e-002,1.116256e-001,3.371007e-001
1.777698e-002,1.122394e-001,3.371007e-001
1.424268e-002,1.127424e-001,3.371007e-001
1.069433e-002,1.131342e-001,3.371007e-001
7.135420e-003,1.134142e-001,3.371007e-001
3.569471e-003,1.135824e-001,3.371007e-001
1.116856e-001,0.000000e+000,3.375261e-001
1.116304e-001,3.508128e-003,3.375261e-001
1.114652e-001,7.012794e-003,3.375261e-001
1.111899e-001,1.051054e-002,3.375261e-001
1.108049e-001,1.399791e-002,3.375261e-001
1.103105e-001,1.747147e-002,3.375261e-001
1.097073e-001,2.092779e-002,3.375261e-001
1.089958e-001,2.436345e-002,3.375261e-001
1.081767e-001,2.777507e-002,3.375261e-001
1.072509e-001,3.115928e-002,3.375261e-001
1.062193e-001,3.451273e-002,3.375261e-001
1.050828e-001,3.783213e-002,3.375261e-001
1.038426e-001,4.111419e-002,3.375261e-001
1.024999e-001,4.435568e-002,3.375261e-001
1.010561e-001,4.755340e-002,3.375261e-001
9.951256e-002,5.070418e-002,3.375261e-001
9.787080e-002,5.380493e-002,3.375261e-001
9.613245e-002,5.685257e-002,3.375261e-001
9.429923e-002,5.984411e-002,3.375261e-001
9.237295e-002,6.277659e-002,3.375261e-001
9.035551e-002,6.564712e-002,3.375261e-001
8.824890e-002,6.845286e-002,3.375261e-001
8.605520e-002,7.119105e-002,3.375261e-001
8.377657e-002,7.385898e-002,3.375261e-001
8.141526e-002,7.645402e-002,3.375261e-001
7.897361e-002,7.897361e-002,3.375261e-001
7.645402e-002,8.141526e-002,3.375261e-001
7.385898e-002,8.377657e-002,3.375261e-001
7.119105e-002,8.605520e-002,3.375261e-001
6.845286e-002,8.824890e-002,3.375261e-001
6.564712e-002,9.035551e-002,3.375261e-001
6.277659e-002,9.237295e-002,3.375261e-001
5.984411e-002,9.429923e-002,3.375261e-001
5.685257e-002,9.613245e-002,3.375261e-001
5.380493e-002,9.787080e-002,3.375261e-001
5.070418e-002,9.951256e-002,3.375261e-001
4.755340e-002,1.010561e-001,3.375261e-001
4.435568e-002,1.024999e-001,3.375261e-001
4.111419e-002,1.038426e-001,3.375261e-001
3.783213e-002,1.050828e-001,3.375261e-001
3.451273e-002,1.062193e-001,3.375261e-001
3.115928e-002,1.072509e-001,3.375261e-001
2.777507e-002,1.081767e-001,3.375261e-001
2.436345e-002,1.089958e-001,3.375261e-001
2.092779e-002,1.097073e-001,3.375261e-001
1.747147e-002,1.103105e-001,3.375261e-001
1.399791e-002,1.108049e-001,3.375261e-001
1.051054e-002,1.111899e-001,3.375261e-001
7.012794e-003,1.114652e-001,3.375261e-001
3.508128e-003,1.116304e-001,3.375261e-001
1.097310e-001,0.000000e+000,3.379439e-001
1.096768e-001,3.446733e-003,3.379439e-001
1.095144e-001,6.890065e-003,3.379439e-001
1.092440e-001,1.032660e-002,3.379439e-001
1.088657e-001,1.375294e-002,3.379439e-001
1.083800e-001,1.716571e-002,3.379439e-001
1.077873e-001,2.056153e-002,3.379439e-001
1.070883e-001,2.393707e-002,3.379439e-001
1.062836e-001,2.728898e-002,3.379439e-001
1.053740e-001,3.061396e-002,3.379439e-001
1.043604e-001,3.390873e-002,3.379439e-001
1.032438e-001,3.717004e-002,3.379439e-001
1.020253e-001,4.039466e-002,3.379439e-001
1.007061e-001,4.357942e-002,3.379439e-001
9.928755e-002,4.672117e-002,3.379439e-001
9.777101e-002,4.981682e-002,3.379439e-001
9.615798e-002,5.286330e-002,3.379439e-001
9.445006e-002,5.585761e-002,3.379439e-001
9.264892e-002,5.879679e-002,3.379439e-001
9.075635e-002,6.167795e-002,3.379439e-001
8.877422e-002,6.449825e-002,3.379439e-001
8.670447e-002,6.725488e-002,3.379439e-001
8.454916e-002,6.994515e-002,3.379439e-001
8.231041e-002,7.256639e-002,3.379439e-001
7.999043e-002,7.511602e-002,3.379439e-001
7.759151e-002,7.759151e-002,3.379439e-001
7.511602e-002,7.999043e-002,3.379439e-001
7.256639e-002,8.231041e-002,3.379439e-001
6.994515e-002,8.454916e-002,3.379439e-001
6.725488e-002,8.670447e-002,3.379439e-001
6.449825e-002,8.877422e-002,3.379439e-001
6.167795e-002,9.075635e-002,3.379439e-001
5.879679e-002,9.264892e-002,3.379439e-001
5.585761e-002,9.445006e-002,3.379439e-001
5.286330e-002,9.615798e-002,3.379439e-001
4.981682e-002,9.777101e-002,3.379439e-001
4.672117e-002,9.928755e-002,3.379439e-001
4.357942e-002,1.007061e-001,3.379439e-001
4.039466e-002,1.020253e-001,3.379439e-001
3.717004e-002,1.032438e-001,3.379439e-001
3.390873e-002,1.043604e-001,3.379439e-001
3.061396e-002,1.053740e-001,3.379439e-001
2.728898e-002,1.062836e-001,3.379439e-001
2.393707e-002,1.070883e-001,3.379439e-001
2.056153e-002,1.077873e-001,3.379439e-001
1.716571e-002,1.083800e-001,3.379439e-001
1.375294e-002,1.088657e-001,3.379439e-001
1.032660e-002,1.092440e-001,3.379439e-001
6.890065e-003,1.095144e-001,3.379439e-001
3.446733e-003,1.096768e-001,3.379439e-001
1.077748e-001,0.000000e+000,3.383541e-001
1.077216e-001,3.385287e-003,3.383541e-001
1.075621e-001,6.767233e-003,3.383541e-001
1.072965e-001,1.014250e-002,3.383541e-001
1.069249e-001,1.350776e-002,3.383541e-001
1.064479e-001,1.685969e-002,3.383541e-001
1.058658e-001,2.019498e-002,3.383541e-001
1.051792e-001,2.351034e-002,3.383541e-001
1.043888e-001,2.680249e-002,3.383541e-001
1.034954e-001,3.006820e-002,3.383541e-001
1.024999e-001,3.330423e-002,3.383541e-001
1.014032e-001,3.650740e-002,3.383541e-001
1.002064e-001,3.967454e-002,3.383541e-001
9.891079e-002,4.280252e-002,3.383541e-001
9.751752e-002,4.588826e-002,3.383541e-001
9.602802e-002,4.892872e-002,3.383541e-001
9.444374e-002,5.192089e-002,3.383541e-001
9.276627e-002,5.486182e-002,3.383541e-001
9.099724e-002,5.774861e-002,3.383541e-001
8.913841e-002,6.057840e-002,3.383541e-001
8.719161e-002,6.334842e-002,3.383541e-001
8.515877e-002,6.605591e-002,3.383541e-001
8.304188e-002,6.869822e-002,3.383541e-001
8.084304e-002,7.127273e-002,3.383541e-001
7.856442e-002,7.377690e-002,3.383541e-001
7.620827e-002,7.620827e-002,3.383541e-001
7.377690e-002,7.856442e-002,3.383541e-001
7.127273e-002,8.084304e-002,3.383541e-001
6.869822e-002,8.304188e-002,3.383541e-001
6.605591e-002,8.515877e-002,3.383541e-001
6.334842e-002,8.719161e-002,3.383541e-001
6.057840e-002,8.913841e-002,3.383541e-001
5.774861e-002,9.099724e-002,3.383541e-001
5.486182e-002,9.276627e-002,3.383541e-001
5.192089e-002,9.444374e-002,3.383541e-001
4.892872e-002,9.602802e-002,3.383541e-001
4.588826e-002,9.751752e-002,3.383541e-001
4.280252e-002,9.891079e-002,3.383541e-001
3.967454e-002,1.002064e-001,3.383541e-001
3.650740e-002,1.014032e-001,3.383541e-001
3.330423e-002,1.024999e-001,3.383541e-001
3.006820e-002,1.034954e-001,3.383541e-001
2.680249e-002,1.043888e-001,3.383541e-001
2.351034e-002,1.051792e-001,3.383541e-001
2.019498e-002,1.058658e-001,3.383541e-001
1.685969e-002,1.064479e-001,3.383541e-001
1.350776e-002,1.069249e-001,3.383541e-001
1.014250e-002,1.072965e-001,3.383541e-001
6.767233e-003,1.075621e-001,3.383541e-001
3.385287e-003,1.077216e-001,3.383541e-001
1.058170e-001,0.000000e+000,3.387568e-001
1.057647e-001,3.323791e-003,3.387568e-001
1.056082e-001,6.644302e-003,3.387568e-001
1.053473e-001,9.958256e-003,3.387568e-001
1.049826e-001,1.326238e-002,3.387568e-001
1.045142e-001,1.655342e-002,3.387568e-001
1.039427e-001,1.982812e-002,3.387568e-001
1.032685e-001,2.308326e-002,3.387568e-001
1.024925e-001,2.631561e-002,3.387568e-001
1.016154e-001,2.952199e-002,3.387568e-001
1.006379e-001,3.269924e-002,3.387568e-001
9.956114e-002,3.584422e-002,3.387568e-001
9.838612e-002,3.895382e-002,3.387568e-001
9.711401e-002,4.202498e-002,3.387568e-001
9.574605e-002,4.505467e-002,3.387568e-001
9.428360e-002,4.803990e-002,3.387568e-001
9.272811e-002,5.097771e-002,3.387568e-001
9.108111e-002,5.386522e-002,3.387568e-001
8.934422e-002,5.669956e-002,3.387568e-001
8.751915e-002,5.947796e-002,3.387568e-001
8.560772e-002,6.219765e-002,3.387568e-001
8.361180e-002,6.485596e-002,3.387568e-001
8.153337e-002,6.745027e-002,3.387568e-001
7.937447e-002,6.997801e-002,3.387568e-001
7.713725e-002,7.243670e-002,3.387568e-001
7.482389e-002,7.482389e-002,3.387568e-001
7.243670e-002,7.713725e-002,3.387568e-001
6.997801e-002,7.937447e-002,3.387568e-001
6.745027e-002,8.153337e-002,3.387568e-001
6.485596e-002,8.361180e-002,3.387568e-001
6.219765e-002,8.560772e-002,3.387568e-001
5.947796e-002,8.751915e-002,3.387568e-001
5.669956e-002,8.934422e-002,3.387568e-001
5.386522e-002,9.108111e-002,3.387568e-001
5.097771e-002,9.272811e-002,3.387568e-001
4.803990e-002,9.428360e-002,3.387568e-001
4.505467e-002,9.574605e-002,3.387568e-001
4.202498e-002,9.711401e-002,3.387568e-001
3.895382e-002,9.838612e-002,3.387568e-001
3.584422e-002,9.956114e-002,3.387568e-001
3.269924e-002,1.006379e-001,3.387568e-001
2.952199e-002,1.016154e-001,3.387568e-001
2.631561e-002,1.024925e-001,3.387568e-001
2.308326e-002,1.032685e-001,3.387568e-001
1.982812e-002,1.039427e-001,3.387568e-001
1.655342e-002,1.045142e-001,3.387568e-001
1.326238e-002,1.049826e-001,3.387568e-001
9.958256e-003,1.053473e-001,3.387568e-001
6.644302e-003,1.056082e-001,3.387568e-001
3.323791e-003,1.057647e-001,3.387568e-001
1.038576e-001,0.000000e+000,3.391518e-001
1.038063e-001,3.262246e-003,3.391518e-001
1.036527e-001,6.521272e-003,3.391518e-001
1.033967e-001,9.773863e-003,3.391518e-001
1.030386e-001,1.301681e-002,3.391518e-001
1.025789e-001,1.624691e-002,3.391518e-001
1.020180e-001,1.946097e-002,3.391518e-001
1.013564e-001,2.265583e-002,3.391518e-001
1.005947e-001,2.582833e-002,3.391518e-001
9.973379e-002,2.897535e-002,3.391518e-001
9.877444e-002,3.209376e-002,3.391518e-001
9.771762e-002,3.518051e-002,3.391518e-001
9.656435e-002,3.823253e-002,3.391518e-001
9.531579e-002,4.124683e-002,3.391518e-001
9.397316e-002,4.422041e-002,3.391518e-001
9.253780e-002,4.715036e-002,3.391518e-001
9.101111e-002,5.003378e-002,3.391518e-001
8.939460e-002,5.286782e-002,3.391518e-001
8.768987e-002,5.564968e-002,3.391518e-001
8.589860e-002,5.837663e-002,3.391518e-001
8.402256e-002,6.104596e-002,3.391518e-001
8.206360e-002,6.365505e-002,3.391518e-001
8.002365e-002,6.620132e-002,3.391518e-001
7.790473e-002,6.868226e-002,3.391518e-001
7.570893e-002,7.109542e-002,3.391518e-001
7.343841e-002,7.343841e-002,3.391518e-001
7.109542e-002,7.570893e-002,3.391518e-001
6.868226e-002,7.790473e-002,3.391518e-001
6.620132e-002,8.002365e-002,3.391518e-001
6.365505e-002,8.206360e-002,3.391518e-001
6.104596e-002,8.402256e-002,3.391518e-001
5.837663e-002,8.589860e-002,3.391518e-001
5.564968e-002,8.768987e-002,3.391518e-001
5.286782e-002,8.939460e-002,3.391518e-001
5.003378e-002,9.101111e-002,3.391518e-001
4.715036e-002,9.253780e-002,3.391518e-001
4.422041e-002,9.397316e-002,3.391518e-001
4.124683e-002,9.531579e-002,3.391518e-001
3.823253e-002,9.656435e-002,3.391518e-001
3.518051e-002,9.771762e-002,3.391518e-001
3.209376e-002,9.877444e-002,3.391518e-001
2.897535e-002,9.973379e-002,3.391518e-001
2.582833e-002,1.005947e-001,3.391518e-001
2.265583e-002,1.013564e-001,3.391518e-001
1.946097e-002,1.020180e-001,3.391518e-001
1.624691e-002,1.025789e-001,3.391518e-001
1.301681e-002,1.030386e-001,3.391518e-001
9.773863e-003,1.033967e-001,3.391518e-001
6.521272e-003,1.036527e-001,3.391518e-001
3.262246e-003,1.038063e-001,3.391518e-001
1.018967e-001,0.000000e+000,3.395393e-001
1.018464e-001,3.200653e-003,3.395393e-001
1.016956e-001,6.398147e-003,3.395393e-001
1.014445e-001,9.589326e-003,3.395393e-001
1.010932e-001,1.277104e-002,3.395393e-001
1.006422e-001,1.594016e-002,3.395393e-001
1.000918e-001,1.909354e-002,3.395393e-001
9.944269e-002,2.222808e-002,3.395393e-001
9.869542e-002,2.534068e-002,3.395393e-001
9.785075e-002,2.842827e-002,3.395393e-001
9.690952e-002,3.148781e-002,3.395393e-001
9.587264e-002,3.451628e-002,3.395393e-001
9.474115e-002,3.751068e-002,3.395393e-001
9.351616e-002,4.046806e-002,3.395393e-001
9.219889e-002,4.338550e-002,3.395393e-001
9.079062e-002,4.626013e-002,3.395393e-001
8.929276e-002,4.908911e-002,3.395393e-001
8.770677e-002,5.186964e-002,3.395393e-001
8.603423e-002,5.459898e-002,3.395393e-001
8.427678e-002,5.727444e-002,3.395393e-001
8.243616e-002,5.989338e-002,3.395393e-001
8.051419e-002,6.245320e-002,3.395393e-001
7.851275e-002,6.495140e-002,3.395393e-001
7.643384e-002,6.738549e-002,3.395393e-001
7.427949e-002,6.975309e-002,3.395393e-001
7.205185e-002,7.205185e-002,3.395393e-001
6.975309e-002,7.427949e-002,3.395393e-001
6.738549e-002,7.643384e-002,3.395393e-001
6.495140e-002,7.851275e-002,3.395393e-001
6.245320e-002,8.051419e-002,3.395393e-001
5.989338e-002,8.243616e-002,3.395393e-001
5.727444e-002,8.427678e-002,3.395393e-001
5.459898e-002,8.603423e-002,3.395393e-001
5.186964e-002,8.770677e-002,3.395393e-001
4.908911e-002,8.929276e-002,3.395393e-001
4.626013e-002,9.079062e-002,3.395393e-001
4.338550e-002,9.219889e-002,3.395393e-001
4.046806e-002,9.351616e-002,3.395393e-001
3.751068e-002,9.474115e-002,3.395393e-001
3.451628e-002,9.587264e-002,3.395393e-001
3.148781e-002,9.690952e-002,3.395393e-001
2.842827e-002,9.785075e-002,3.395393e-001
2.534068e-002,9.869542e-002,3.395393e-001
2.222808e-002,9.944269e-002,3.395393e-001
1.909354e-002,1.000918e-001,3.395393e-001
1.594016e-002,1.006422e-001,3.395393e-001
1.277104e-002,1.010932e-001,3.395393e-001
9.589326e-003,1.014445e-001,3.395393e-001
6.398147e-003,1.016956e-001,3.395393e-001
3.200653e-003,1.018464e-001,3.395393e-001
9.993429e-002,0.000000e+000,3.399191e-001
9.988498e-002,3.139012e-003,3.399191e-001
9.973709e-002,6.274926e-003,3.399191e-001
9.949078e-002,9.404647e-003,3.399191e-001
9.914628e-002,1.252509e-002,3.399191e-001
9.870393e-002,1.563317e-002,3.399191e-001
9.816418e-002,1.872582e-002,3.399191e-001
9.752755e-002,2.179999e-002,3.399191e-001
9.679467e-002,2.485265e-002,3.399191e-001
9.596627e-002,2.788078e-002,3.399191e-001
9.504316e-002,3.088139e-002,3.399191e-001
9.402625e-002,3.385153e-002,3.399191e-001
9.291655e-002,3.678827e-002,3.399191e-001
9.171516e-002,3.968869e-002,3.399191e-001
9.042325e-002,4.254995e-002,3.399191e-001
8.904210e-002,4.536922e-002,3.399191e-001
8.757308e-002,4.814371e-002,3.399191e-001
8.601764e-002,5.087069e-002,3.399191e-001
8.437731e-002,5.354747e-002,3.399191e-001
8.265371e-002,5.617140e-002,3.399191e-001
8.084854e-002,5.873990e-002,3.399191e-001
7.896358e-002,6.125043e-002,3.399191e-001
7.700069e-002,6.370051e-002,3.399191e-001
7.496182e-002,6.608773e-002,3.399191e-001
7.284896e-002,6.840973e-002,3.399191e-001
7.066421e-002,7.066421e-002,3.399191e-001
6.840973e-002,7.284896e-002,3.399191e-001
6.608773e-002,7.496182e-002,3.399191e-001
6.370051e-002,7.700069e-002,3.399191e-001
6.125043e-002,7.896358e-002,3.399191e-001
5.873990e-002,8.084854e-002,3.399191e-001
5.617140e-002,8.265371e-002,3.399191e-001
5.354747e-002,8.437731e-002,3.399191e-001
5.087069e-002,8.601764e-002,3.399191e-001
4.814371e-002,8.757308e-002,3.399191e-001
4.536922e-002,8.904210e-002,3.399191e-001
4.254995e-002,9.042325e-002,3.399191e-001
3.968869e-002,9.171516e-002,3.399191e-001
3.678827e-002,9.291655e-002,3.399191e-001
3.385153e-002,9.402625e-002,3.399191e-001
3.088139e-002,9.504316e-002,3.399191e-001
2.788078e-002,9.596627e-002,3.399191e-001
2.485265e-002,9.679467e-002,3.399191e-001
2.179999e-002,9.752755e-002,3.399191e-001
1.872582e-002,9.816418e-002,3.399191e-001
1.563317e-002,9.870393e-002,3.399191e-001
1.252509e-002,9.914628e-002,3.399191e-001
9.404647e-003,9.949078e-002,3.399191e-001
6.274926e-003,9.973709e-002,3.399191e-001
3.139012e-003,9.988498e-002,3.399191e-001
9.797040e-002,0.000000e+000,3.402913e-001
9.792206e-002,3.077325e-003,3.402913e-001
9.777708e-002,6.151613e-003,3.402913e-001
9.753561e-002,9.219829e-003,3.402913e-001
9.719788e-002,1.227895e-002,3.402913e-001
9.676422e-002,1.532595e-002,3.402913e-001
9.623508e-002,1.835782e-002,3.402913e-001
9.561096e-002,2.137158e-002,3.402913e-001
9.489248e-002,2.436425e-002,3.402913e-001
9.408036e-002,2.733287e-002,3.402913e-001
9.317539e-002,3.027452e-002,3.402913e-001
9.217847e-002,3.318629e-002,3.402913e-001
9.109058e-002,3.606531e-002,3.402913e-001
8.991279e-002,3.890874e-002,3.402913e-001
8.864627e-002,4.171377e-002,3.402913e-001
8.729227e-002,4.447763e-002,3.402913e-001
8.585212e-002,4.719760e-002,3.402913e-001
8.432724e-002,4.987099e-002,3.402913e-001
8.271915e-002,5.249517e-002,3.402913e-001
8.102942e-002,5.506754e-002,3.402913e-001
7.925972e-002,5.758556e-002,3.402913e-001
7.741181e-002,6.004675e-002,3.402913e-001
7.548749e-002,6.244869e-002,3.402913e-001
7.348868e-002,6.478899e-002,3.402913e-001
7.141735e-002,6.706536e-002,3.402913e-001
6.927554e-002,6.927554e-002,3.402913e-001
6.706536e-002,7.141735e-002,3.402913e-001
6.478899e-002,7.348868e-002,3.402913e-001
6.244869e-002,7.548749e-002,3.402913e-001
6.004675e-002,7.741181e-002,3.402913e-001
5.758556e-002,7.925972e-002,3.402913e-001
5.506754e-002,8.102942e-002,3.402913e-001
5.249517e-002,8.271915e-002,3.402913e-001
4.987099e-002,8.432724e-002,3.402913e-001
4.719760e-002,8.585212e-002,3.402913e-001
4.447763e-002,8.729227e-002,3.402913e-001
4.171377e-002,8.864627e-002,3.402913e-001
